cod_regsaude;municipio
42016;421240
42016;421265
42016;421490
42016;421545
42016;421560
42016;421700
42016;421710
42016;421840
42016;421870
42008;420411
42000;420000
43001;430010
43001;430637
43001;430670
43001;430800
43001;430840
43001;431053
43001;431075
43001;431120
43001;431310
43001;431402
43001;431447
43001;431532
43001;431550
43001;431690
43001;431843
43001;431912
43001;431940
43001;431960
43001;432065
43001;432149
43001;432345
43002;430290
43002;430465
43002;431055
43002;431110
43002;431113
43002;431210
43002;431303
43002;431740
43002;431810
43002;431980
43002;432237
43003;430040
43003;430187
43003;431060
43003;431171
43003;431175
43003;431530
43003;431640
43003;431697
43003;431710
43003;431830
43003;432240
43004;430105
43004;430463
43004;430655
43004;431065
43004;431173
43004;431177
43004;431244
43004;432143
43004;432150
43004;432166
43004;432183
43004;432380
43005;430163
43005;430467
43005;430471
43005;430545
43005;431033
43005;431250
43005;431350
43005;431365
43005;431760
43005;432135
43005;432160
43006;430360
43006;431010
43006;431405
43006;431575
43006;431600
43006;431820
43006;432120
43006;432170
43007;430087
43007;430390
43007;430640
43007;430760
43007;431080
43007;431162
43007;431247
43007;431306
43007;431340
43007;431480
43007;431514
43007;431695
43007;431848
43007;431870
43007;431990
43008;430165
43008;430265
43008;430460
43008;430468
43008;430770
43008;430955
43008;431179
43008;431240
43008;431337
43008;431403
43008;431650
43008;431861
43008;431935
43008;431950
43008;432000
43008;432085
43008;432200
43008;432225
43009;430085
43009;430110
43009;430175
43009;430190
43009;430270
43009;430350
43009;430517
43009;430535
43009;430544
43009;430650
43009;430676
43009;430880
43009;430930
43009;431198
43009;431225
43009;431840
43009;432035
43009;432055
43009;432110
43010;430060
43010;430310
43010;430905
43010;430920
43010;431490
43010;432300
43011;430250
43011;430330
43011;430520
43011;430635
43011;430693
43011;430783
43011;430865
43011;430950
43011;431217
43011;431455
43011;431510
43011;431595
43011;431630
43011;431647
43011;431750
43011;431770
43011;431800
43011;431890
43011;431915
43011;431920
43011;431937
43011;432057
43011;432234
43011;432375
43012;430222
43012;430223
43012;430560
43012;430610
43012;430845
43012;431000
43012;431087
43012;431535
43012;431643
43012;431645
43012;431670
43012;432030
43012;432220
43013;430020
43013;430150
43013;430258
43013;430400
43013;430500
43013;430540
43013;430570
43013;430587
43013;430600
43013;430970
43013;431020
43013;431041
43013;431115
43013;431333
43013;431390
43013;431430
43013;431780
43013;431910
43013;431973
43013;432023
43014;430030
43014;430045
43014;430220
43014;430370
43014;430430
43014;430673
43014;430900
43014;430960
43014;431040
43014;431301
43014;431342
43014;431500
43014;431505
43014;431507
43014;431720
43014;431790
43014;431849
43014;431930
43014;432032
43014;432180
43014;432210
43014;432230
43015;430050
43015;430064
43015;430185
43015;430215
43015;430237
43015;430260
43015;430340
43015;430515
43015;430590
43015;430607
43015;430632
43015;430642
43015;430730
43015;430745
43015;430850
43015;431050
43015;431085
43015;431142
43015;431160
43015;431230
43015;431344
43015;431349
43015;431370
43015;431380
43015;431445
43015;431449
43015;431470
43015;431540
43015;431590
43015;431642
43015;431845
43015;431936
43015;432020
43015;432132
43015;432140
43015;432147
43015;432190
43015;432310
43015;432350
43015;432370
43016;430090
43016;430155
43016;430170
43016;430192
43016;430205
43016;430380
43016;430485
43016;430511
43016;430537
43016;430613
43016;430695
43016;430697
43016;430700
43016;430720
43016;430755
43016;430805
43016;430825
43016;430870
43016;430890
43016;431046
43016;431070
43016;431090
43016;431190
43016;431200
43016;431270
43016;431413
43016;431478
43016;431531
43016;431555
43016;431970
43016;432060
43016;432163
43016;432290
43017;430355
43017;430490
43017;430550
43017;430597
43017;430630
43017;430705
43017;430885
43017;431180
43017;431213
43017;431235
43017;431262
43017;431267
43017;431275
43017;431410
43017;431477
43017;431755
43017;431805
43017;432040
43017;432050
43017;432255
43017;432340
43018;430005
43018;430066
43018;430180
43018;430320
43018;430462
43018;430495
43018;430980
43018;430990
43018;431130
43018;431170
43018;431220
43018;431360
43018;431660
43018;431673
43018;431795
43018;431842
43018;431860
43018;432090
43018;432218
43018;432335
43019;430055
43019;430140
43019;430200
43019;430410
43019;430750
43019;430830
43019;430995
43019;431057
43019;431125
43019;431242
43019;432080
43019;432100
43019;432146
43019;432215
43020;430047
43020;430195
43020;430470
43020;430530
43020;430580
43020;430585
43020;430692
43020;430912
43020;431127
43020;431265
43020;431295
43020;431346
43020;431610
43020;431620
43020;431775
43020;432010
43020;432185
43020;432195
43020;432320
43021;430063
43021;430107
43021;430130
43021;430450
43021;430466
43021;430512
43021;430543
43021;430605
43021;430710
43021;431100
43021;431245
43021;431417
43021;431420
43021;431440
43021;431450
43021;431460
43021;431560
43021;431700
43021;431730
43021;431850
43021;431880
43021;432232
43022;430003
43022;430160
43022;430435
43022;430660
43022;430965
43022;431150
43023;430440
43023;430510
43023;430910
43023;431164
43023;431320
43023;431442
43024;430230
43024;430367
43024;430740
43024;431112
43024;431237
43024;431261
43024;431446
43024;431862
43024;432250
43025;430210
43025;430225
43025;430480
43025;430593
43025;430595
43025;430786
43025;430860
43025;430925
43025;430940
43025;431238
43025;431280
43025;431290
43025;431330
43025;431400
42000;429999
43025;431454
43025;431517
43025;431725
43025;431844
43025;432235
43025;432280
43025;432330
43025;432360
43026;430057
43026;430080
43026;430235
43026;430790
43026;430810
43026;430820
43026;431043
43026;431308
43026;431335
43026;431900
43026;431975
43026;432254
43027;430120
43027;430280
43027;430300
43027;430513
43027;430690
43027;430781
43027;430975
43027;431123
43027;431339
43027;431406
43027;432026
43027;432070
43028;430420
43028;430915
43028;430957
43028;431215
43028;431395
43028;431407
43028;431570
43028;431680
43028;432067
43028;432252
43028;432253
43028;432260
43028;432270
43029;430070
43029;430100
43029;430245
43029;430461
43029;430469
43029;430583
43029;430620
43029;430645
43029;430675
43029;430680
43029;430843
43029;431030
43029;431140
43029;431205
43029;431260
43029;431300
43029;431513
43029;431515
43029;431520
43029;431545
43029;431580
43029;431675
43029;431846
43029;431971
43029;432045
43029;432162
43029;432285
43030;430240
43030;430558
43030;430780
43030;430807
43030;431036
43030;431415
43030;431475
43030;432130
43030;432145
43030;432377
43025;430145
43025;431453
43000;430000
50001;500025
50001;500070
50001;500110
50001;500150
50001;500210
50001;500215
50001;500220
50001;500260
50001;500270
50001;500280
50001;500295
50001;500310
50001;500325
50001;500330
50001;500348
50001;500390
50001;500410
50001;500490
50001;500500
50001;500540
50001;500560
50001;500580
50001;500600
50001;500627
50001;500640
50001;500690
50001;500710
50001;500730
50001;500740
50001;500750
50001;500769
50001;500790
50001;500793
50001;500800
50002;500320
50002;500520
50003;500060
50003;500080
50003;500085
50003;500090
50003;500124
50003;500200
50003;500240
50003;500315
50003;500345
50003;500350
50003;500370
50003;500375
50003;500380
50003;500400
50003;500430
50003;500450
50003;500460
50003;500470
50003;500480
50003;500510
50003;500515
50003;500525
50003;500568
50003;500570
50003;500620
50003;500625
50003;500635
50003;500660
50003;500720
50003;500770
50003;500795
50003;500797
50003;500840
50004;500020
50004;500100
50004;500190
50004;500230
50004;500290
50004;500440
50004;500630
50004;500755
50004;500780
50004;500830
43000;439999
50000;500000
51001;510025
51001;510080
51001;510279
51001;510615
51001;510629
51001;510895
51002;510010
51002;510160
51002;510300
51002;510340
51002;510490
51002;510610
51002;510620
51002;510645
51002;510650
51002;510780
51002;510840
51003;510269
51003;510335
51003;510677
51003;510735
51003;510774
51003;510777
51003;510860
51004;510050
51004;510350
51004;510590
51004;510600
51004;510730
51004;510770
51004;510890
51005;510100
51005;510180
51005;510260
51005;510390
51005;510625
51005;510628
51005;510665
51005;510670
51005;510719
51005;510820
51006;510020
51006;510185
51006;510270
51006;510310
51006;510385
51006;510617
51006;510706
51006;510718
51007;510130
51007;510170
51007;510263
51007;510345
51007;510623
51007;510685
51007;510726
51007;510787
51007;510795
51007;510885
51008;510140
51008;510190
51008;510285
51008;510325
51008;510337
51008;510515
51008;510517
51009;510035
51009;510530
51009;510631
51009;510785
51009;510788
51010;510320
51010;510455
51010;510558
51010;510619
51010;510621
51010;510880
51011;510125
51011;510250
51011;510343
51011;510395
51011;510450
51011;510523
51011;510562
51011;510682
51011;510710
51011;510715
51011;510720
51011;510775
51012;510268
51012;510330
51012;510336
51012;510380
51012;510500
51012;510550
51012;510618
51012;510675
51012;510757
51012;510835
51013;510030
51013;510040
51013;510060
51013;510120
51013;510267
51013;510360
51013;510420
51013;510460
51013;510480
51013;510520
51013;510630
51013;510637
51013;510700
51013;510704
51013;510729
51013;510740
51013;510760
51013;510779
51013;510810
51014;510305
51014;510370
51014;510452
50000;509999
51014;510454
51014;510525
51014;510622
51014;510624
51014;510724
51014;510776
51014;510790
51014;510792
51014;510800
51014;510830
51014;510850
51015;510410
51015;510560
51015;510626
51015;510642
51015;510805
51016;510510
51016;510627
51016;510680
51016;510794
51014;510445
51000;510000
52001;520005
52001;520130
52001;520160
52001;520280
52001;520360
52001;520460
52001;520520
52001;520680
51000;519999
52001;520870
52001;520880
52001;520920
52001;521000
52001;521056
52001;521140
52001;521205
52001;521440
52001;521450
52001;521500
52001;521540
52001;521680
52001;521910
52001;521950
52001;521973
52001;521990
52001;522100
52001;522140
52002;520140
52002;520180
52002;520330
52002;520355
52002;520455
52002;520545
52002;520630
52002;520650
52002;520735
52002;520740
52002;520970
52002;520995
52002;521170
52002;521230
52002;521260
52002;521530
52002;521710
52002;521770
52002;521839
52002;522026
52002;522045
52002;522060
52002;522190
52002;522200
52002;522205
52003;520017
52003;520060
52003;520400
52003;520790
52003;520800
52003;521760
52003;522000
52003;522220
52004;520025
52004;520549
52004;520620
52004;521250
52004;521523
52004;521975
52004;522185
52005;520120
52005;520450
52005;520480
52005;520510
52005;520590
52005;520660
52005;520690
52005;520850
52005;521010
52005;521290
52005;521480
52005;521550
52005;521580
52005;521740
52005;521878
52005;521920
52005;522130
52005;522180
52006;520490
52006;520530
52006;520830
52006;521350
52006;522108
52007;520080
52007;520396
52007;520670
52007;520940
52007;520990
52007;521270
52007;521490
52007;521830
52007;521980
52007;522068
52007;522070
52008;520357
52008;520465
52008;520750
52008;520810
52008;521308
52008;521377
52008;521405
52008;521410
52008;521525
52008;521800
52008;521960
52008;522020
52008;522145
52009;520090
52009;520170
52009;520235
52009;520310
52009;520340
52009;520710
52009;520760
52009;521020
52009;521030
52009;521160
52009;521200
52009;521340
52009;521370
52009;521520
52009;521565
52009;521720
52010;520015
52010;520260
52010;520393
52010;520420
52010;520570
52010;520780
52010;521570
52010;521590
52010;521640
52010;521900
52010;522005
52010;522010
52010;522150
52011;520010
52011;520030
52011;520110
52011;520485
52011;520551
52011;520580
52011;520815
52011;520840
52011;521305
52011;521560
52011;521730
52011;522119
52012;520085
52012;520215
52012;520250
52012;520380
52012;520753
52012;520890
52012;520929
52012;520960
52012;521040
52012;521100
52012;521120
52012;521220
52012;521295
52012;521390
52012;521400
52012;521483
52012;521925
52013;520320
52013;520495
52013;520500
52013;520540
52013;520640
52013;520860
52013;520945
52013;521015
52013;521060
52013;521090
52013;521180
52013;521385
52013;521470
52013;521486
52013;521690
52013;521860
52013;521870
52013;521890
52013;521935
52013;521945
52013;521970
52013;522015
52013;522028
52013;522157
52013;522170
52013;522230
52014;520055
52014;520082
52014;520470
52014;520552
52014;520980
52014;521280
52014;521460
52014;521487
52014;522160
52015;520013
52015;520145
52015;520410
52015;520430
52015;520505
52015;521080
52015;521130
52015;521225
52015;521300
52015;521375
52015;521630
52015;521805
52015;521850
52015;521880
52015;521930
52015;521971
52015;522040
52015;522155
52016;520150
52016;520440
52016;520547
52016;520725
52016;521190
52016;521310
52016;521645
52016;521810
52016;521940
52016;522050
52017;520020
52017;520050
52017;520350
52017;520390
52017;520425
52017;520910
52017;520915
52017;520993
52017;521150
52017;521210
52017;521380
52017;521600
52001;528707
52000;520000
52000;529999
53001;530010
53001;530000
53001;530001
53001;530002
53001;530003
53001;530004
53001;530005
53001;530006
53001;530007
53001;530008
53001;530009
53001;530070
53001;530040
53001;530050
53001;530100
53001;530135
53001;530170
53001;530180
53001;530130
53001;530060
53001;530080
53001;530090
53001;530020
53001;530030
53001;530160
53001;530110
53001;530120
53001;530140
53001;530150
